Name,coder,Merged,env_a,comma_a,emp_a,div_a,con_a,cg_a,hr_a,env_s,comm_s,emp_s,div_s,con_s,cg_s,hr_s,csr
Francesca Savino,4,ba_sl_2007-3,1,1,3,1,1,1,1,1,1,1,1,3,1,1,3
Francesca Savino,4,ba_sl_2007-4,3,1,1,1,4,1,1,1,1,1,1,1,1,1,4
Francesca Savino,4,ba_sl_2007-5,1,1,1,1,1,1,1,1,1,4,1,3,1,1,4
Francesca Savino,4,ba_sl_2007-6,1,3,1,1,1,3,1,1,1,1,1,1,1,1,3
Francesca Savino,4,ba_sl_2007-7,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Francesca Savino,4,ba_sl_2007-8,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2
Francesca Savino,4,ba_sl_2007-9,1,1,5,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,bac_sl_2005-10,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,bac_sl_2005-11,1,1,1,1,1,1,1,1,1,3,1,3,1,1,3
Francesca Savino,4,bac_sl_2005-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,bac_sl_2005-3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
Francesca Savino,4,bac_sl_2005-4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3
Francesca Savino,4,bac_sl_2005-5,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2
Francesca Savino,4,bac_sl_2005-6,1,6,1,1,1,1,1,1,5,1,1,1,1,1,5
Francesca Savino,4,bac_sl_2005-7,1,5,5,1,1,1,1,1,5,5,1,1,1,1,5
Francesca Savino,4,bac_sl_2005-8,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,bac_sl_2005-9,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,bac_sl_2007-1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2
Francesca Savino,4,bbt_sl_2012-1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3
Francesca Savino,4,bbt_sl_2012-10,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,bbt_sl_2012-11,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3
Francesca Savino,4,bbt_sl_2012-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,bbt_sl_2012-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,bbt_sl_2012-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,bbt_sl_2012-15,1,1,1,3,1,1,1,1,1,1,1,1,2,1,3
Francesca Savino,4,bbt_sl_2012-15,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,bbt_sl_2012-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,bbt_sl_2012-17,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3
Francesca Savino,4,bbt_sl_2012-2,1,1,4,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,bbt_sl_2012-3,1,1,1,1,1,1,1,1,5,4,1,1,1,1,5
Francesca Savino,4,bbt_sl_2012-4,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2
Francesca Savino,4,bbt_sl_2012-5,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4
Francesca Savino,4,bbt_sl_2012-6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,bbt_sl_2012-7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,bbt_sl_2012-8,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5
Francesca Savino,4,bbt_sl_2012-9,1,1,4,1,1,1,1,1,1,5,1,1,1,1,4
Francesca Savino,4,bec_sl_2000-1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3
Francesca Savino,4,bec_sl_2000-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,bec_sl_2000-3,1,1,1,1,4,1,1,1,1,1,1,4,1,1,4
Francesca Savino,4,bec_sl_2000-4,1,1,1,1,5,1,1,1,1,1,1,1,1,1,4
Francesca Savino,4,bec_sl_2000-5,1,1,3,1,3,1,1,1,1,1,1,1,1,1,4
Francesca Savino,4,bec_sl_2000-6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3
Francesca Savino,4,bec_sl_2000-7,1,1,1,1,4,1,1,1,1,3,1,1,1,1,4
Francesca Savino,4,ben_sl_2015-1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2
Francesca Savino,4,ben_sl_2015-10,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
Francesca Savino,4,ben_sl_2015-11,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1
Francesca Savino,4,ben_sl_2015-12,1,1,1,1,3,1,1,1,1,1,1,4,1,1,3
Francesca Savino,4,ben_sl_2015-13,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3
Francesca Savino,4,ben_sl_2015-2,1,1,1,1,1,1,1,1,1,3,1,3,1,1,3
Francesca Savino,4,ben_sl_2015-3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,ben_sl_2015-4,1,1,1,3,1,4,1,1,1,1,1,1,1,1,4
Francesca Savino,4,ben_sl_2015-5,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3
Francesca Savino,4,ben_sl_2015-6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,ben_sl_2015-7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,ben_sl_2015-8,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3
Francesca Savino,4,ben_sl_2015-9,1,3,1,1,4,1,1,1,1,1,1,1,1,1,4
Francesca Savino,4,bhi_sl_2010-1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,3
Francesca Savino,4,bhi_sl_2010-2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3
Francesca Savino,4,bhi_sl_2010-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,bhi_sl_2010-4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Francesca Savino,4,bhi_sl_2010-5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,4
Francesca Savino,4,bhi_sl_2010-6,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,bhi_sl_2011-1,3,2,4,1,1,1,2,3,2,4,1,1,1,3,5
Francesca Savino,4,bhi_sl_2011-2,1,6,3,1,6,1,1,1,6,3,1,6,1,1,5
Francesca Savino,4,bhi_sl_2011-3,1,1,3,1,1,1,1,1,1,5,1,1,1,1,3
Francesca Savino,4,bhi_sl_2011-4,1,1,3,1,1,1,1,1,1,3,1,1,4,1,3
Francesca Savino,4,bk_sl_2013-1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4
Francesca Savino,4,bk_sl_2013-10,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Francesca Savino,4,bk_sl_2013-11,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4
Francesca Savino,4,bk_sl_2013-2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5
Francesca Savino,4,bk_sl_2013-3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
Francesca Savino,4,bk_sl_2013-4,1,1,1,1,5,4,1,1,1,1,1,1,1,1,5
Francesca Savino,4,bk_sl_2013-5,1,1,1,1,1,1,1,1,3,3,1,1,1,1,4
Francesca Savino,4,bk_sl_2013-6,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5
Francesca Savino,4,bk_sl_2013-7,1,5,5,1,1,1,4,1,1,5,1,1,1,1,6
Francesca Savino,4,bk_sl_2013-8,1,5,1,4,1,1,1,1,1,1,1,1,1,1,5
Francesca Savino,4,bk_sl_2013-9,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2
Francesca Savino,4,bll_sl_2014-1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3
Francesca Savino,4,bll_sl_2014-2,4,1,1,1,1,5,1,1,1,1,1,1,4,1,5
Francesca Savino,4,bll_sl_2014-3,4,4,4,4,4,1,1,4,4,4,4,4,1,1,5
Francesca Savino,4,bll_sl_2014-4,1,1,1,1,5,1,1,1,1,1,1,4,1,1,4
Francesca Savino,4,bll_sl_2014-5,1,1,3,1,1,1,1,1,1,1,1,4,1,1,4
Francesca Savino,4,bll_sl_2014-6,1,1,1,1,5,1,1,1,1,4,1,4,1,1,5
Francesca Savino,4,bll_sl_2014-7,4,1,4,1,1,1,1,5,1,4,1,1,1,1,5
Francesca Savino,4,bll_sl_2014-8,1,1,3,1,1,1,1,1,3,3,1,3,1,1,4
Francesca Savino,4,bms_sl_2003-1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Francesca Savino,4,bms_sl_2003-2,1,1,1,1,4,1,1,1,1,1,1,4,1,1,4
Francesca Savino,4,bms_sl_2003-3,1,1,1,1,1,3,1,1,1,1,1,1,3,1,2
Francesca Savino,4,bms_sl_2003-4,1,1,1,1,3,1,1,1,1,1,1,5,1,1,4
Francesca Savino,4,bms_sl_2003-5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,4
Francesca Savino,4,bms_sl_2003-6,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Francesca Savino,4,bpl_sl_2014-1,1,1,4,1,1,1,1,1,4,4,1,1,1,1,4
Francesca Savino,4,bpl_sl_2014-2,1,1,6,1,1,1,1,1,1,5,1,1,1,1,5
Francesca Savino,4,bpl_sl_2014-3,1,1,1,1,1,5,1,1,1,3,1,1,3,1,5
Francesca Savino,4,bpl_sl_2014-4,1,1,1,3,1,3,1,1,1,1,3,1,4,1,4
Francesca Savino,4,bpl_sl_2014-5,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4
Francesca Savino,4,bpl_sl_2014-6,1,1,1,1,1,5,1,1,1,1,1,1,4,1,5
Francesca Savino,4,bpl_sl_2014-7,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3
Francesca Savino,4,brk.b_sl_2009-1,1,1,3,1,1,1,1,1,1,5,1,1,1,1,4
Francesca Savino,4,brk.b_sl_2009-2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3
Francesca Savino,4,brk.b_sl_2010-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Francesca Savino,4,brk.b_sl_2010-10,1,1,1,1,1,5,1,1,1,1,1,1,5,1,4
Francesca Savino,4,brk.b_sl_2010-11,1,1,5,1,1,1,1,1,1,5,1,1,1,1,5
Francesca Savino,4,brk.b_sl_2010-12,1,1,1,1,4,1,1,1,1,1,1,3,1,1,4
Francesca Savino,4,brk.b_sl_2010-13,1,4,1,1,4,1,1,1,1,1,1,1,1,1,3
Francesca Savino,4,brk.b_sl_2010-14,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Francesca Savino,4,brk.b_sl_2010-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,brk.b_sl_2010-16,1,1,1,1,1,5,1,1,1,1,1,1,5,1,5
Francesca Savino,4,brk.b_sl_2010-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,brk.b_sl_2010-18,1,1,1,1,1,4,1,1,1,1,1,1,3,1,4
Francesca Savino,4,brk.b_sl_2010-19,1,1,1,1,1,1,1,1,4,1,1,1,3,1,4
Francesca Savino,4,brk.b_sl_2010-2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Francesca Savino,4,brk.b_sl_2010-20,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Francesca Savino,4,brk.b_sl_2010-21,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,brk.b_sl_2010-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,brk.b_sl_2010-23,1,4,4,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,brk.b_sl_2010-3,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4
Francesca Savino,4,brk.b_sl_2010-4,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4
Francesca Savino,4,brk.b_sl_2010-5,1,1,1,1,1,1,1,1,1,1,4,1,5,1,4
Francesca Savino,4,brk.b_sl_2010-6,1,1,1,1,1,5,1,1,1,1,1,1,4,1,5
Francesca Savino,4,brk.b_sl_2010-7,1,1,1,1,1,6,1,1,1,1,1,1,5,1,6
Francesca Savino,4,brk.b_sl_2010-8,1,1,1,1,1,5,1,1,1,1,1,1,5,1,6
Francesca Savino,4,brk.b_sl_2010-9,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5
Francesca Savino,4,bsx_sl_2008-1,1,1,3,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,bsx_sl_2008-2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,bsx_sl_2008-3,1,1,3,1,1,1,1,1,1,3,1,1,1,1,3
Francesca Savino,4,bsx_sl_2008-4,1,5,1,3,1,1,1,1,5,1,3,1,1,1,5
Francesca Savino,4,bsx_sl_2008-5,4,4,1,5,1,1,5,1,5,1,5,1,1,5,5
Francesca Savino,4,bsx_sl_2008-6,1,1,1,1,1,1,1,1,1,4,1,4,3,1,4
Francesca Savino,4,bwa_sl_2013-1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Francesca Savino,4,bwa_sl_2013-10,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,bwa_sl_2013-11,1,1,3,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,bwa_sl_2013-2,4,1,1,1,4,1,1,1,1,1,1,1,1,1,4
Francesca Savino,4,bwa_sl_2013-3,1,1,1,1,3,1,1,1,1,1,1,4,1,1,4
Francesca Savino,4,bwa_sl_2013-4,1,1,1,1,3,1,1,1,1,1,1,3,1,1,3
Francesca Savino,4,bwa_sl_2013-5,1,1,5,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,bwa_sl_2013-6,1,1,4,1,1,1,1,1,1,1,1,4,1,1,4
Francesca Savino,4,bwa_sl_2013-7,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3
Francesca Savino,4,bwa_sl_2013-8,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4
Francesca Savino,4,bwa_sl_2013-9,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3
Francesca Savino,4,bzh_sl_2010-1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,5
Francesca Savino,4,bzh_sl_2010-2,5,1,1,1,4,1,1,5,1,1,1,4,1,1,5
Francesca Savino,4,bzh_sl_2010-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,bzh_sl_2010-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,bzh_sl_2010-5,1,1,1,1,1,1,1,1,1,6,1,1,1,1,5
Francesca Savino,4,cag_sl_2012-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Francesca Savino,4,cag_sl_2012-10,1,1,5,1,1,1,1,1,1,6,1,1,1,1,5
Francesca Savino,4,cag_sl_2012-11,1,6,1,1,1,1,1,1,6,3,1,1,1,1,6
Francesca Savino,4,cag_sl_2012-12,6,1,1,1,1,1,1,5,3,1,1,1,1,1,6
Francesca Savino,4,cag_sl_2012-13,1,6,1,1,1,1,1,1,6,1,1,1,1,1,5
Francesca Savino,4,cag_sl_2012-14,5,3,1,1,1,4,1,5,4,1,1,1,5,1,6
Francesca Savino,4,cag_sl_2012-15,1,1,1,1,1,1,1,1,1,4,1,4,1,1,4
Francesca Savino,4,cag_sl_2012-16,1,1,1,1,1,4,1,1,1,1,1,3,4,1,5
Francesca Savino,4,cag_sl_2012-2,1,1,4,1,1,3,1,1,1,1,1,1,1,1,3
Francesca Savino,4,cag_sl_2012-3,1,1,4,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,cag_sl_2012-4,1,1,1,1,1,4,1,1,1,1,1,1,4,1,3
Francesca Savino,4,cag_sl_2012-5,1,1,1,1,5,1,1,1,1,1,1,5,1,1,4
Francesca Savino,4,cag_sl_2012-6,1,1,3,1,5,1,1,1,1,1,1,3,1,1,5
Francesca Savino,4,cag_sl_2012-7,1,1,1,1,4,1,1,1,1,1,1,5,1,1,5
Francesca Savino,4,cag_sl_2012-8,1,1,1,1,1,4,1,1,1,4,1,3,1,1,4
Francesca Savino,4,cag_sl_2012-9,1,1,6,1,1,1,1,1,1,5,1,1,1,1,5
Francesca Savino,4,cah_sl_2014-1,1,1,3,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,cah_sl_2014-2,1,1,1,1,4,3,1,1,1,1,1,3,1,1,4
Francesca Savino,4,cah_sl_2014-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,cah_sl_2014-4,1,1,1,4,1,4,1,1,1,1,4,1,5,1,5
Francesca Savino,4,cah_sl_2014-5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Francesca Savino,4,cal_sl_2014-6,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Francesca Savino,4,cam_sl_1999-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,cam_sl_1999-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,cam_sl_1999-3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2
Francesca Savino,4,cam_sl_1999-4,1,1,1,1,1,4,1,1,1,1,1,1,3,1,3
Francesca Savino,4,cam_sl_1999-5,1,1,1,1,1,3,1,1,1,1,1,1,3,1,3
Francesca Savino,4,cam_sl_1999-6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,cam_sl_1999-7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Francesca Savino,4,cam_sl_2004-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,cam_sl_2004-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,cam_sl_2004-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,cam_sl_2004-3,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3
Francesca Savino,4,cam_sl_2004-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,cam_sl_2004-5,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3
Francesca Savino,4,cam_sl_2004-6,3,3,3,1,1,1,1,4,4,4,1,1,1,1,5
Francesca Savino,4,cam_sl_2004-7,1,5,4,4,1,1,1,1,5,5,5,1,1,1,6
Francesca Savino,4,cam_sl_2004-8,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Francesca Savino,4,cam_sl_2004-9,1,1,1,1,1,5,1,2,2,1,1,1,5,1,5
Francesca Savino,4,cat_sl_2005-1,1,1,4,2,3,1,1,1,1,4,3,3,1,1,4
Francesca Savino,4,cat_sl_2005-2,1,1,4,1,4,1,1,1,1,3,1,3,1,1,4
Francesca Savino,4,cat_sl_2005-3,1,1,5,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,cat_sl_2005-4,1,1,5,1,3,3,1,1,1,5,1,3,2,1,5
Francesca Savino,4,cat_sl_2005-5,1,1,5,1,3,1,1,1,1,5,1,3,1,1,5
Francesca Savino,4,cat_sl_2005-6,4,1,1,1,1,1,1,4,2,2,1,2,1,1,4
Francesca Savino,4,cat_sl_2005-7,2,5,1,1,1,1,5,2,5,1,1,1,1,5,5
Francesca Savino,4,cat_sl_2005-8,1,1,5,1,5,1,1,1,1,5,1,5,1,1,5
Francesca Savino,4,cat_sl_2005-9,1,1,1,1,1,1,1,2,2,2,1,2,2,1,3
Francesca Savino,4,cbg_sl_2013-1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
Francesca Savino,4,cbg_sl_2013-2,1,1,5,1,1,1,1,1,1,5,1,1,1,1,5
Francesca Savino,4,cbp_sl_2009-1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,4
Francesca Savino,4,cbp_sl_2009-2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,cbp_sl_2009-3,1,1,1,1,1,1,1,3,3,1,1,1,1,1,2
Francesca Savino,4,cbp_sl_2009-4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
Francesca Savino,4,cbp_sl_2009-5,1,1,5,1,1,4,1,1,1,4,1,1,4,1,5
Francesca Savino,4,cbp_sl_2009-6,1,1,5,1,1,1,1,1,1,4,3,1,1,1,5
Francesca Savino,4,cbp_sl_2009-7,1,1,1,1,5,1,1,1,1,1,1,1,1,1,5
Francesca Savino,4,cbp_sl_2009-8,1,1,1,1,1,1,1,3,3,3,1,3,3,1,4
Francesca Savino,4,ce_sl_2012-1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,3
Francesca Savino,4,ce_sl_2012-2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3
Francesca Savino,4,ce_sl_2012-3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3
Francesca Savino,4,ce_sl_2012-4,1,1,1,1,1,1,1,1,1,4,1,4,1,1,4
Francesca Savino,4,chk_sl_2003-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,chk_sl_2003-2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Francesca Savino,4,chk_sl_2003-3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Francesca Savino,4,chk_sl_2003-4,1,1,1,1,1,1,1,1,1,4,1,1,3,1,4
Francesca Savino,4,chk_sl_2009-1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3
Francesca Savino,4,chk_sl_2009-3,1,1,1,1,1,3,1,1,1,1,1,1,3,1,2
Francesca Savino,4,chk_sl_2009-4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3
Francesca Savino,4,chk_sl_2009-5,1,1,1,1,1,1,1,1,1,5,1,2,1,1,5
Francesca Savino,4,chk_sl_2009-6,1,1,1,1,1,1,1,1,4,1,1,1,3,1,5
Francesca Savino,4,chk_sl_2009-7,1,1,4,3,1,1,1,1,1,6,4,1,1,1,6
Francesca Savino,4,chk_sl_2009-8,5,1,1,1,1,4,1,5,1,1,1,1,3,1,5
Francesca Savino,4,chk_sl_2009-9,3,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Francesca Savino,4,chk_sl_2013-1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,3
Francesca Savino,4,chk_sl_2013-2,1,1,1,1,1,1,1,3,3,3,1,3,3,1,4
Francesca Savino,4,chrw_sl_2000-1,1,1,3,1,1,3,1,1,1,4,1,1,3,1,5
Francesca Savino,4,chrw_sl_2000-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,chrw_sl_2000-3,1,1,4,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,chrw_sl_2000-4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3
Francesca Savino,4,chrw_sl_2013-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,chrw_sl_2013-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,chrw_sl_2013-3,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5
Francesca Savino,4,chrw_sl_2013-4,1,1,2,1,2,4,1,1,3,4,1,3,1,1,4
Francesca Savino,4,cinf_sl_1999-1,1,1,1,1,5,1,1,1,1,1,1,4,1,1,4
Francesca Savino,4,cinf_sl_1999-2,1,1,4,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,cinf_sl_1999-3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2
Francesca Savino,4,cinf_sl_1999-4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3
Francesca Savino,4,cinf_sl_2001-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,cinf_sl_2001-2,1,1,1,1,1,4,1,1,1,4,1,1,1,1,5
Francesca Savino,4,cinf_sl_2001-3,1,1,1,1,1,3,1,1,1,1,1,1,3,1,3
Francesca Savino,4,cinf_sl_2001-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,cinf_sl_2001-5,1,1,2,1,2,1,1,1,1,3,1,3,1,1,3
Francesca Savino,4,cinf_sl_2001-6,1,1,3,1,1,1,1,1,1,4,1,1,1,1,3
Francesca Savino,4,cinf_sl_2001-7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,cinf_sl_2001-8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,cinf_sl_2009-1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2
Francesca Savino,4,cinf_sl_2009-2,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2
Francesca Savino,4,cinf_sl_2009-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,cinf_sl_2009-4,1,1,1,1,1,1,1,1,1,4,1,4,4,1,4
Francesca Savino,4,cinf_sl_2009-5,1,1,1,1,1,3,1,1,1,1,1,1,3,1,3
Francesca Savino,4,cinf_sl_2009-6,1,1,4,1,1,4,1,1,1,1,1,1,3,1,5
Francesca Savino,4,cinf_sl_2009-7,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
Francesca Savino,4,cl_sl_2013-1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Francesca Savino,4,cl_sl_2013-2,1,1,1,1,1,1,1,1,1,3,1,3,1,1,3
Francesca Savino,4,cl_sl_2013-3,1,1,1,1,4,1,1,1,1,1,1,3,1,1,4
Francesca Savino,4,cl_sl_2015-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,cl_sl_2015-2,1,1,1,1,5,1,1,1,1,1,1,5,1,1,4
Francesca Savino,4,cl_sl_2015-3,4,6,1,1,1,1,3,1,6,1,3,1,1,3,6
Francesca Savino,4,cl_sl_2015-4,1,3,3,3,3,3,1,3,3,3,3,3,3,1,4
Francesca Savino,4,cl_sl_2015-5,1,3,5,5,1,1,1,1,4,5,5,1,1,4,6
Francesca Savino,4,cl_sl_2015-6,1,1,1,1,1,1,1,1,1,3,3,1,1,1,4
Francesca Savino,4,cl_sl_2015-7,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,cl_sl_2015-8,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2
Francesca Savino,4,clgx_sl_2015-1,1,1,5,1,1,1,1,1,1,4,1,1,1,1,4
Francesca Savino,4,clgx_sl_2015-2,1,1,1,1,5,1,1,1,1,1,1,4,1,1,4
Francesca Savino,4,clgx_sl_2015-3,1,1,5,1,4,4,1,1,1,4,1,4,3,1,5
Francesca Savino,4,clgx_sl_2015-4,1,1,1,1,1,1,1,1,1,3,1,3,1,1,4
Francesca Savino,4,cnc_sl_2003-1,1,1,1,1,1,1,1,1,3,1,1,3,2,1,4
Francesca Savino,4,cnc_sl_2012-1,1,1,2,1,1,2,1,1,1,3,1,1,2,1,3
Francesca Savino,4,cnc_sl_2012-2,1,2,3,1,1,1,1,1,2,3,1,1,1,1,3
Francesca Savino,4,cnc_sl_2012-3,1,3,1,1,4,1,1,1,3,1,1,4,1,1,4
Francesca Savino,4,cnc_sl_2012-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Francesca Savino,4,cnp_sl_2005-1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,4
